         sim	       state	        soln	      dist_x	        time	        step	          pH	          pe	    reaction	          Fe	           S	 Mackinawite	d_Mackinawite	    Greigite	  d_Greigite	      Pyrite	    d_Pyrite	si_Mackinawite	 si_Greigite	   si_Pyrite	
           4	       react	           1	         -99	           0	          43	     7.40454	    -7.16562	  1.0000e-08	  1.2333e-07	  4.1110e-08	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	     -4.9082	    -20.5346	     -3.0291	
           4	       react	           1	         -99	           0	          44	     7.47519	    -7.23628	  1.0000e-08	  1.5333e-07	  5.1110e-08	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	     -4.6368	    -19.6842	     -2.7214	
           4	       react	           1	         -99	           0	          45	     7.53746	    -7.29858	  1.0000e-08	  1.8333e-07	  6.1110e-08	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	     -4.4115	    -18.9845	     -2.4723	
           4	       react	           1	         -99	           0	          46	     7.59285	    -7.35399	  1.0000e-08	  2.1333e-07	  7.1110e-08	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	     -4.2194	    -18.3921	     -2.2641	
           4	       react	           1	         -99	           0	          47	     7.64258	    -7.40373	  1.0000e-08	  2.4333e-07	  8.1110e-08	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	     -4.0524	    -17.8800	     -2.0860	
           4	       react	           1	         -99	           0	          48	     7.68759	    -7.44876	  1.0000e-08	  2.7333e-07	  9.1110e-08	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	     -3.9049	    -17.4299	     -1.9308	
           4	       react	           1	         -99	           0	          49	     7.72865	    -7.48984	  1.0000e-08	  3.0333e-07	  1.0111e-07	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	     -3.7731	    -17.0292	     -1.7938	
           4	       react	           1	         -99	           0	          50	     7.76636	    -7.52757	  1.0000e-08	  3.3333e-07	  1.1111e-07	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	     -3.6540	    -16.6686	     -1.6713	
           4	       react	           1	         -99	           0	          51	     8.03194	    -7.79337	  1.0000e-07	  6.3333e-07	  2.1111e-07	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	     -2.8589	    -14.2912	     -0.8842	
           4	       react	           1	         -99	           0	          52	     8.19648	    -7.95811	  1.0000e-07	  9.3333e-07	  3.1111e-07	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	     -2.3976	    -12.9366	     -0.4522	
           4	       react	           1	         -99	           0	          53	     8.31528	    -8.07714	  1.0000e-07	  1.2333e-06	  4.1111e-07	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	     -2.0775	    -12.0083	     -0.1642	
           4	       react	           1	         -99	           0	          54	     8.40706	    -8.16915	  1.0000e-07	  1.5206e-06	  4.8571e-07	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  1.2702e-08	  1.2702e-08	     -1.8611	    -11.4115	      0.0000	
           4	       react	           1	         -99	           0	          55	     8.47973	    -8.24207	  1.0000e-07	  1.7704e-06	  4.8525e-07	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  6.2932e-08	  5.0230e-08	     -1.7583	    -11.2058	      0.0000	
